ID_Line,Name_Line,ShortName_Line,TransportMode,OperatorRef,OperatorName,NetworkName,ColourWeb_hexa,TextColourWeb_hexa,TextColourPrint_hexa,ID_GroupOfLines,ShortName_GroupOfLines,Picto
C02390,7002 Scolaire,7002 SCO,bus,1038,TISSE,Evry Centre Essonne,fcb818,ffffff,ffffff,A00851,COURCOURONNES - ETIOLLES - EVRY,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C02226,4,4,bus,1040,Francilité Seine et Oise,Cergy-Pontoise Confluence,1fa22e,ffffff,ffffff,A02306,CONFLANS STE HONORINE - ACHERES - ST GERMAIN EN LAY,
C00442,30-09,30-09,bus,30,Cars Lacroix,Parisis,ffe535,0,0,A00384,BEAUCHAMP (gare)  - BEAUCHAMP (Gare),https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C01173,148,148,bus,100,RATP,,6e5b1e,ffffff,ffffff,A01028,148,
C01013,4341,4341,bus,1016,Keolis Val d'Essonne Deux Vallées,Essonne Sud Est,e40613,ffffff,ffffff,A00877,MILLY-LA-FORET - FONTAINEBLEAU,
C00104,4326,4326,bus,1016,Keolis Val d'Essonne Deux Vallées,Essonne Sud Est,97599f,ffffff,ffffff,A00094,MENNECY (lycée)  - BALLANCOURT-SUR-ESSONNE (gare),
C01698,22,22,bus,1013,RD Saclay,Paris Saclay,b6d061,0,0,A01765,MASSY - LES ULIS CC - Nord,
C01953,49,49,bus,1037,Transdev Sud Yvelines,Centre et Sud Yvelines,eace9b,0,0,A02189,LES-ESSARTS-LE-ROI - LA-QUEUE-LEZ-YVELINES,
C00464,30-38,30-38,bus,30,Cars Lacroix,Parisis,8d0231,ffffff,ffffff,A00406,MONTIGNY-LES-CORMEILLES - CORMEILLES-EN-PARISIS,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C02110,37R,37R,bus,1025,Keolis Portes et Val de Brie,Pays Briard,fece00,0,0,A00909,MELUN (place de l'ermitage/gare sncf)  - OZOUER-LE-VOULGIS (les Etards),https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C01566,EXPRESS 91-05,91-05,bus,1013,RD Saclay,Paris Saclay,3bb2ff,0,0,A01412,EVRY - PALAISEAU (GARE MASSY-PALAISEAU),
C00915,M,M,bus,1019,Transdev Marne-et-Ourcq,Meaux et Ourcq,097d3b,ffffff,ffffff,A00783,ARMENTIERES-EN-BRIE - TRILPORT,
C02254,40,40,bus,100,RATP,,82c8e6,0,0,A00923,Montmartrobus (40),
C02086,55,55,bus,1040,Francilité Seine et Oise,Cergy-Pontoise Confluence,d282be,0,0,A02289,ST-OUEN-L'AUMONE (LIESSE RER) - CONFLANS-STE-HONORINE (GARE),
C01969,13B,13B,bus,1031,Transdev Vallée du Loing,Vallée du Loing - Nemours,009fe3,0,0,A00710,ARVILLE (Mairie)  - ST-PIERRE-LES-NEMOURS (gare SNCF),
C00893,3652,3652,bus,1009,Transdev Melun,Grand Melun,e2087a,ffffff,ffffff,A02511,LA CHESNAIE - SEINE PORT - VOISENON NAZARETH,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C00103,1025,1025,bus,1033,Transdev Cœur Essonne,Cœur d’Essonne,d2d200,0,0,A00093,FLEURY-MEROGIS (RESIDENCE)  - STE-GENEVIEVE-DES-BOIS (CES PAUL ELUARD),
C01995,4A,4A,bus,1019,Transdev Marne-et-Ourcq,Meaux et Ourcq,b95a76,0,0,A02648,Esbly - Gare d'Esbly <> Nanteuil-lés-Meaux - Collège de la Dhuis,
C00799,209,209,bus,1026,Transdev Pays de Fontainebleau,Fontainebleau - Moret,3a8923,ffffff,ffffff,A00686,Marangis Route de Valence <=> Gare Avon,
C01150,121,121,bus,100,RATP,,ff1400,ffffff,ffffff,A01005,121,
C02184,6254,6254,bus,1034,Transdev Versailles,Grand Versailles,ff82b4,0,0,A00862,SAINT-CYR-L'ECOLE Ferme de Gally - GUYANCOURT Droits de l'Homme,
C02610,4007,4007,bus,1031,Transdev Vallée du Loing,Vallée du Loing - Nemours,1ba196,ffffff,ffffff,A00868,,
C01570,EXPRESS 91-09,91-09,bus,1015,Keolis Val d'Yerres Val de Seine,Val d'Yerres Val de Seine,3bb2ff,0,0,A01416,YERRES (gare routère)  - EVRY (gare routière),https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C01349,564,564,bus,100,RATP,,0055c8,ffffff,ffffff,A01232,564 - Navette Jonchère Malmaison,
C02239,6246,6246,bus,1034,Transdev Versailles,Grand Versailles,a0006e,ffffff,ffffff,A01326,460,
C00034,C,C,bus,3,N4 Mobilités,Sit'bus,732275,ffffff,ffffff,A00032,OZOIR-LA-FERRIERE (ANOUILH)  - NOISIEL (RER),
C01073,21,21,bus,100,RATP,,82dc73,0,0,A00927,21,
C02007,168,168,bus,100,RATP,,82c8e6,0,0,A02232,SAINT-DENIS (Université) - SARCELLES (Chantepie),
C01115,83,83,bus,100,RATP,,ffbe00,0,0,A00969,83,
C00029,502,502,bus,3,N4 Mobilités,Sit'bus,fbe324,0,0,A00030,ROISSY-EN-BRIE (RER)  - PONTAULT-COMBAULT (RER),
C01827,2,2,bus,111,Mobicité,Titus,ffbf00,0,0,A01778,Titus 2 (jaune),
C01789,95-33,95-33,bus,1007,Transdev Vexin,Vexin,00ffb3,0,0,A02145,Marines (Ces Hautiers) - Epiais Rhus,
C00897,3630,3630,bus,1009,Transdev Melun,Grand Melun,e20079,ffffff,ffffff,A00766,SEINE-PORT (LA CHESNAY)  - MELUN (3 HORLOGES),https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C00877,3607,3607,bus,1009,Transdev Melun,Grand Melun,b45f06,ffffff,ffffff,A00758,MELUN (GARE)  - VAUX-LE-PENIL (VAUX PLEINS VENTS),https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C02576,TàD Z3,TàD,bus,1027,Francilité Pays de Montereau,Pays de Montereau,fecb00,0,0,A02429,TAD Montereau zone 3,
C00297,8,8,bus,1012,Keolis Argenteuil Boucles de Seine,Argenteuil - Boucles de Seine,5a230a,ffffff,ffffff,A00290,ARGENTEUIL BERIONNE - GARE D'ARGENTEUIL,
C00105,330,330,bus,1018,Francilité Ouest Essonne,Essonne Sud Ouest,83c491,0,0,A00097,ANGERVILLE - ETAMPES,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C01558,95-45,95-45,bus,1007,Transdev Vexin,Vexin,d2d200,0,0,A01403,MAGNY-EN-VEXIN (GARE ROUTIERE)  - AVERNES (MAIRIE),
C02360,56,56,bus,1012,Keolis Argenteuil Boucles de Seine,Argenteuil - Boucles de Seine,82c8e6,0,0,A02341,SAINT GERMAIN EN LAYE - CROISSY-SUR-SEINE,
C01979,R,R,bus,1011,RD Mantois,Mantois,b94e9a,ffffff,ffffff,A02210,ROSNY SUR SEINE Gare - ROSNY SUR SEINE Gare,
C00520,13,13,bus,1013,RD Saclay,Paris Saclay,78c4ee,0,0,A00442,GIF-SUR-YVETTE - GIF-SUR-YVETTE,
C02560,68,68,bus,1010,Keolis Seine et Oise Est,Poissy - Les Mureaux,4d90cd,ffffff,ffffff,A02567,Les Mureaux (Gare) - Verneuil - Poissy (Le Corbusier / Notre Dame),https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C00394,95-07,95-07,bus,1007,Transdev Vexin,Vexin,bfff00,0,0,A00352,PARMAIN (JOUY-LE-COMTE)  - CERGY (PREFECTURE),
C00923,33,33,bus,1020,Transdev Brie et 2 Morin,Brie et 2 Morin,bf6cac,ffffff,ffffff,A00791,HONDEVILLIERS (arrêt CENTRE)  - LA FERTE-SOUS-JOUARRE (Gare SNCF),
C02023,4328,4328,bus,1016,Keolis Val d'Essonne Deux Vallées,Essonne Sud Est,bb9ec7,0,0,A02244,Auvernaux - Mennecy,
C01489,6216,6216,bus,1034,Transdev Versailles,Grand Versailles,640082,ffffff,ffffff,A01329,LOUVECIENNES (GARE)  - LOUVECIENNES (VILLE),
C02133,9,9,bus,101,STBC,Apolo 7,19b200,ffffff,ffffff,A02276,CHELLES (GARE) - CHELLES (GARE) via ABBESSES,
C00149,10,10,bus,1021,Transdev Boucle des Lys,Saint Germain Boucles de Seine,a0006e,ffffff,ffffff,A00138,MARLY-LE-ROI - LE PECQ - ST-GERMAIN-EN-LAYE,
C00685,DM22,DM22,bus,1038,TISSE,Evry Centre Essonne,e20022,ffffff,ffffff,A00588,SAVIGNY-SUR-ORGE (gare RER)  - GRIGNY (tuileries),
C00612,24,24,bus,1028,Keolis Roissy Pays de France Ouest,Roissy Ouest,0064b0,ffffff,ffffff,A00521,ARNOUVILLE-LES-GONESSE (Villiers-le-Bel RER)  - GONESSE - ARNOUVILLE-LES-GONESSE (Villiers-le-Bel RER),https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C01642,N134,N134,bus,1015,Keolis Val d'Yerres Val de Seine,Noctilien,00814f,ffffff,ffffff,A01495,N134 - NOCTILIEN - Paris Gare de Lyon -Combs-La-Ville,
C00577,F,F,bus,1015,Keolis Val d'Yerres Val de Seine,Val d'Yerres Val de Seine,df3182,ffffff,ffffff,A00487,YERRES (ROND POINT PASTEUR)  - YERRES (GROS BOIS),https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C01440,Eb,Eb,bus,1027,Francilité Pays de Montereau,Pays de Montereau,0098d8,ffffff,ffffff,A01294,MISY-SUR-YONNE (Place des Erables)  - MONTEREAU-FAUT-YONNE (Gare SNCF),https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C00111,11,11,bus,1010,Keolis Seine et Oise Est,Poissy - Les Mureaux,cef12b,0,0,A00103,Hardricourt (Rue de Verdun) - Ecquevilly (Collège Léonard de Vinci),https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C00399,95-16,95-16,bus,1007,Transdev Vexin,Vexin,80331b,ffffff,ffffff,A00357,FROUVILLE (MAIRIE)  - CERGY (PREFECTURE RER),
C01279,312,312,bus,100,RATP,,ff5a00,0,0,A01138,312,
C01249,261,261,bus,100,RATP,,ff1400,ffffff,ffffff,A01108,261,
C01594,642,642,bus,1024,Transdev Nord Seine-Saint-Denis,Terres d'Envol,0064b0,ffffff,ffffff,A01441,GAGNY (Le Chénay Gagny RER)  - VILLEPINTE (Villepinte RER),https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/221d5c2c065f2f64428f20a7d3de9582
C00305,1533,1533,bus,1008,Transdev Valmy,Vallée de Montmorency,f49fb3,ffffff,ffffff,A00279,SOISY-SOUS-MONTMORENCY,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C00907,8C,8C,bus,1020,Transdev Brie et 2 Morin,Brie et 2 Morin,783f04,ffffff,ffffff,A02612,CRECY-LA-CHAPELLE (GARE SNCF) - CRECY-LA-CHAPELLE (GARE SNCF),
C00910,12,12,bus,1020,Transdev Brie et 2 Morin,Brie et 2 Morin,f178ae,0,0,A00777,MEAUX (COUBERTIN)  - CHESSY (RER),
C01725,3217,3217,bus,1030,Francilité Grand Provinois,Provinois - Brie et Seine,8ad3de,0,0,A01793,Mons en Montois (Le Ville) - Provins (Ville Haute),
C00232,R5,R5,bus,1028,Keolis Roissy Pays de France Ouest,Roissy Ouest,fece00,0,0,A00215,LOUVRES (RER)  - LOUVRES (RER),https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C01693,6182,6182,bus,1017,Keolis Vélizy Vallée de la Bièvre,Vélizy Vallées,00a092,ffffff,ffffff,A02311,Châteaufort – Versailles / Buc Etablissement scolaire LFA-MLK,
C01692,6181,6181,bus,1017,Keolis Vélizy Vallée de la Bièvre,Vélizy Vallées,00a092,ffffff,ffffff,A02311,Châteaufort – Versailles / Buc Etablissement scolaire LFA-MLK,
C00579,D,D,bus,1015,Keolis Val d'Yerres Val de Seine,Val d'Yerres Val de Seine,e2ba00,ffffff,ffffff,A00489,BRUNOY (GARE RER)  - BRUNOY (GARE RER),https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C02150,F,F,bus,1012,Keolis Argenteuil Boucles de Seine,Argenteuil - Boucles de Seine,82c8e6,0,0,A02260,VESINET-LE PECQ (RER) - MONTESSON (LA TOUR),
C01849,A,A,bus,800,SNCF,RER,eb2132,ffffff,ffffff,A01856,RER A,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/4049307fabd1b0db3fc129d52fbf0b76
C00871,33,33,bus,1003,Transdev Senart,Sénart,0a560b,ffffff,ffffff,A00752,Savigny/Nandy (Gare RER) - Savigny/Nandy (Savigny la Grange),
C02078,31B,31B,bus,1020,Transdev Brie et 2 Morin,Brie et 2 Morin,f1c232,0,0,A02633,BEAUTHEIL (EGLISE) - FAREMOUTIERS (COLLEGE LOUISE MICHEL),
C02432,3254,3254,bus,1030,Francilité Grand Provinois,Provinois - Brie et Seine,006fb6,ffffff,ffffff,A01342,PROVINS (GARE ROUTIERE)  - ESTERNAY (PLACE DE L'EGLISE),
C01160,132,132,bus,100,RATP,,640082,ffffff,ffffff,A01015,132,
C02404,Caméléon T1,BUS T1,bus,100,RATP,,003ca6,ffffff,ffffff,A01191,T1,
C02455,20,20,bus,1002,Transdev Marne-la-Vallée,Marne-la-Vallée,97bf0d,ffffff,ffffff,A02298,Noisiel Chelles Pontault Champs Gournay > Etablissement St Laurent,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C00948,R,R,bus,1019,Transdev Marne-et-Ourcq,Meaux et Ourcq,7ac597,0,0,A00811,LIZY-SUR-OURCQ - MARY-SUR-MARNE,
C02123,BALADOBUS,BALADOBUS,bus,39,SAVAC,Parc Naturel Régional de la Haute Vallée de Chevreuse,a4be28,ffffff,ffffff,A02290,BALADOBUS,
C02141,29,29,bus,1040,Francilité Seine et Oise,Cergy-Pontoise Confluence,3c91dc,ffffff,ffffff,A02236,NEUVILLE UNIVERSITE (RER) - NEUVILLE-SUR-OISE (ILE DE LOISIRS),
C02155,15,15,bus,1013,RD Saclay,Paris Saclay,253b82,ffffff,ffffff,A00072,Massy (Gare de Massy Palaiseau) - Vélizy (Gare Routière),
C01422,N153,N153,bus,100,RATP,Noctilien,ff1400,ffffff,ffffff,A01273,N153,
C02536,95,95,bus,1010,Keolis Seine et Oise Est,Poissy - Les Mureaux,87d3df,0,0,A02706,ECQUEVILLY Clos des Bois - POISSY Peugeot,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C00841,2,2,bus,1003,Transdev Senart,Sénart,fcbb73,0,0,A00725,Saint-Pierre-du-Perray (Les Prés Hauts) - Tigery (Petit Sénart),
C02449,41,41,bus,1018,Francilité Ouest Essonne,Essonne Sud Ouest,98d4e2,0,0,A02421,Gare de Dourdan - Gare de Dourdans (via boulevard des Allies),https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C00009,3,3,bus,1025,Keolis Portes et Val de Brie,Pays Briard,662583,ffffff,ffffff,A00007,Presles en Brie (Villepatour PN) - Tournan en Brie (Collège Vermay/Lycée Clément Ader),https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C00571,42,42,bus,1023,Francilité Saint-Quentin-en-Yvelines,Saint-Quentin-en-Yvelines,314c9a,ffffff,ffffff,A00481,LES CLAYES-SOUS-BOIS (AVRE)  - VILLEPREUX (LYCEE),https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C00725,1,1,bus,1011,RD Mantois,Mantois,008b5b,ffffff,ffffff,A00625,MERICOURT Barrage - BONNIERES SUR SEINE Gare Routière,
C00515,3930B,3930B,bus,1037,Transdev Sud Yvelines,Centre et Sud Yvelines,c26e56,ffffff,ffffff,A00440,LIMOURS (Lycée Jules VERNES)  - LIMOURS (Desserte du lycée Jules Verne),
C02657,Paris 2024 -10,Paris2024,bus,100,RATP,Navettes Spectateurs Paris 2024,fba9cb,0,0,,,
C00664,DM3A,DM3A,bus,1033,Transdev Cœur Essonne,Cœur d’Essonne,f2a5b7,0,0,A00571,JUVISY-SUR-ORGE (GARE ROUTIERE)  - VIRY-CHATILLON (VICTOR SCHOELCHER),
C02258,40,40,bus,1026,Transdev Pays de Fontainebleau,Fontainebleau - Moret,f08262,ffffff,ffffff,A02295,Bois le Roi - Bois le Roi,
C02161,71,71,bus,1011,RD Mantois,Mantois,b6134c,ffffff,ffffff,A00886,GASNY Salle des fêtes - BONNIERES SUR SEINE SNCF ou BONNIERES SUR SEINE SNCF - VERNON Saint Adjutor,
C02264,20,20,bus,1012,Keolis Argenteuil Boucles de Seine,Argenteuil - Boucles de Seine,8cad08,ffffff,ffffff,A02332,VESINET LE PECQ - VESINET CENTRE,
C02187,61B,61B,bus,1003,Transdev Senart,Sénart,fcbb73,0,0,A02574,Lieusaint - Carré Trait d'Union Melun – Gambetta » et « Moissy-Cramayel - Centre de Secours Vaux-le-Pénil - 14 Juillet,
C01839,Le Bus du port,PORT,bus,100,RATP,,9a9940,0,0,A01207,Port de Gennevilliers,
C00966,6808,6808,bus,1033,Transdev Cœur Essonne,Cœur d’Essonne,d282be,0,0,A00831,BREUILLET (GARE RER)  - ST-CHERON (COLLEGE DU PONT DE BOIS),
C00751,109,109,bus,1011,RD Mantois,Mantois,dfaf47,ffffff,ffffff,A00646,PORCHEVILLE Foyer - ISSOU Collège Cartier,
C01640,N142,N142,bus,1025,Keolis Portes et Val de Brie,Noctilien,c04191,ffffff,ffffff,A01489,N142 - NOCTILIEN - Paris Gare de l'Est - Tournan-En-Brie,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C00124,170,170,bus,1037,Transdev Sud Yvelines,Centre et Sud Yvelines,f49c03,ffffff,ffffff,A00116,CRESPIERES (Croix Mairie)  - MARLY-LE-ROI (Lycée de Brooglie),
C01819,208S,208S,bus,100,RATP,,a0006e,ffffff,ffffff,A01081,208,
C01177,153,153,bus,100,RATP,,00643c,ffffff,ffffff,A01033,153,
C00481,CitéVal Sud Herblay,CitéVal S,bus,30,Cars Lacroix,,00538d,ffffff,ffffff,A00416,Citébus,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C02139,8s,8s,bus,101,STBC,Apolo 7,8c5e23,ffffff,ffffff,A01514,OD: Vaires sur Marne (Gare de Vaires Torcy) - Chelles (Gare de Chelles Gournay),
C01267,292,292,bus,100,RATP,,ea9999,0,0,A01127,292,
C02521,TàD Tournan-Gretz,TàD,bus,1025,Keolis Portes et Val de Brie,Pays Briard,fecb00,0,0,A02703,TAD de Tournan,
C01385,FUNICULAIRE,FUN,funicular,100,RATP,,afafaf,0,0,A01548,Funiculaire,
C00917,22,22,bus,1019,Transdev Marne-et-Ourcq,Meaux et Ourcq,b6d7a8,0,0,A00785,BETZ - MEAUX,
C00237,R112,R112,bus,1028,Keolis Roissy Pays de France Ouest,Roissy Ouest,b90745,ffffff,ffffff,A00220,MARLY-LA-VILLE - FOSSES - ST-WITZ,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C00354,A,A,bus,1015,Keolis Val d'Yerres Val de Seine,Val d'Yerres Val de Seine,e95e25,ffffff,ffffff,A00331,VIGNEUX-SUR-SEINE - MONTGERON - DRAVEIL - VIGNEUX-SUR-SEINE,
C00539,452,452,bus,1023,Francilité Saint-Quentin-en-Yvelines,Saint-Quentin-en-Yvelines,7ccef4,0,0,A02677,VOISIN LE BRETONNEUX Bétonnière – VOISIN LE BRETONNEUX Collège Champollion,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C02059,27,27,bus,1028,Keolis Roissy Pays de France Ouest,Roissy Ouest,f69fb3,0,0,A02280,VILLIERS-LE-BEL - ROISSY (AEROVILLE),https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C01869,44,44,bus,1023,Francilité Saint-Quentin-en-Yvelines,Saint-Quentin-en-Yvelines,79ac2b,ffffff,ffffff,A00478,PLAISIR-GRIGNON Gare - VERSAILLES PEM Chantiers,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C00859,Tzen1,Tzen1,bus,1003,Transdev Senart,Sénart,c5ce00,0,0,A00740,LIEUSAINT (LIEUSAINT / MOISSY GARE RER)  - CORBEIL-ESSONNES (CORBEIL ESSONNES GARE RER),
C00851,36,36,bus,1003,Transdev Senart,Sénart,ebdb01,0,0,A00733,SAVIGNY-LE-TEMPLE - CESSON,
C00836,50,50,bus,1003,Transdev Senart,Sénart,3bb2ff,0,0,A00720,LIEUSAINT (Gare SNCF)  - EVRY (Gare RER),
C00865,24,24,bus,1003,Transdev Senart,Sénart,ee1d23,ffffff,ffffff,A00746,Lieusaint/Moissy (Gare RER) - Lieusaint/Moissy (Gare RER),
C00142,95-25,95-25,bus,1007,Transdev Vexin,Vexin,a20951,ffffff,ffffff,A00134,GADANCOURT - VIGNY,
C00730,7,7,bus,1011,RD Mantois,Mantois,ffcc30,0,0,A00630,FRENEUSE - BONNIERES SUR SEINE,
C00826,13A,13A,bus,1031,Transdev Vallée du Loing,Vallée du Loing - Nemours,009fe3,0,0,A00710,ARVILLE (Mairie)  - ST-PIERRE-LES-NEMOURS (gare SNCF),
C02071,03C,03C,bus,1020,Transdev Brie et 2 Morin,Brie et 2 Morin,cc9900,0,0,A02626,COULOMMIERS (gare sncf) - MEAUX (gare routière),
C02233,Os,Os,bus,1019,Transdev Marne-et-Ourcq,Meaux et Ourcq,d5a6bd,0,0,A02650,Meaux - Jean Rose <> Poincy - Mairie,
C01110,75,75,bus,100,RATP,,ffbe00,0,0,A00964,75,
C01585,617,617,bus,1024,Transdev Nord Seine-Saint-Denis,Terres d'Envol,f3a4ba,0,0,A01431,AULNAY-SOUS-BOIS (Gare R.E.R.)  - VILLEPINTE (RER),https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/de31c5f2c6841fb7c81a5e24f044d7c1
C00964,685A,685A,bus,1033,Transdev Cœur Essonne,Cœur d’Essonne,00643c,ffffff,ffffff,A00829,BOISSY-SOUS-ST-YON (BAS DE TORFOU)  - ARPAJON (LEP BELMONDO),
C00885,3610,3610,bus,1009,Transdev Melun,Grand Melun,b1c800,0,0,A02510,GARE DE MELUN - ROND POINT DU BUCHER,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C00228,R1,R1,bus,1028,Keolis Roissy Pays de France Ouest,Roissy Ouest,81c391,0,0,A00211,LOUVRES (GARE RER)  - FOSSES (GARE RER),https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C01306,366,366,bus,100,RATP,,0055c8,ffffff,ffffff,A01165,366 (Colomb'bus),
C01741,U,U,rail,800,SNCF,Transilien,b6134c,ffffff,ffffff,A01855,Transilien U,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/04762929c9df4a9232485fc301b1fc40
C02425,O,O,bus,334,Autocars Dominique,Paris-Saclay Mobilités,ff6600,0,0,A01781,ABCDE,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C00061,501,501,bus,1036,Francilité Express Ouest,Lignes Île-de-France Ouest,96b28a,ffffff,ffffff,A00057,MANTES-LA-JOLIE (Gare SNCF)  - MONTIGNY-LE-BRETONNEUX (Gare SNCF),
C00598,Quincy Bus,QBUS,bus,1015,Keolis Val d'Yerres Val de Seine,Val d'Yerres Val de Seine,b3d1e8,0,0,A00505,QUINCY-SOUS-SENART (GARE RER D)  - QUINCY-SOUS-SENART (GARE RER D),https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C00359,E,E,bus,1015,Keolis Val d'Yerres Val de Seine,Val d'Yerres Val de Seine,00b2ff,0,0,A00331,VIGNEUX-SUR-SEINE - MONTGERON - DRAVEIL - VIGNEUX-SUR-SEINE,
C01209,188,188,bus,100,RATP,,d282be,0,0,A01067,188,
C00416,20,20,bus,1023,Francilité Saint-Quentin-en-Yvelines,Saint-Quentin-en-Yvelines,73c6c8,ffffff,ffffff,A00370,LES CLAYES SOUS BOIS - NOISY-LE-ROI (Gare SNCF),https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C01878,30-07,30-07,bus,30,Cars Lacroix,Parisis,a6483a,ffffff,ffffff,A00383,HERBLAY (GARE)  - HERBLAY (BUTTES BLANCHES),https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C02138,4s,4s,bus,101,STBC,Apolo 7,dc9015,0,0,A01276,CHELLES (Gare Routière)  - CLAYE-SOUILLY (mairie),
C00390,304,304,bus,1038,TISSE,Evry Centre Essonne,cc0000,0,0,A00350,LISSES (IKEA) - CORBEIL-ESSONNE (Gare),
C01107,72,72,bus,100,RATP,,ff1400,ffffff,ffffff,A00961,72,
